Panelist ID,Sex code,Date of birth,Marital status,Household status,Working status,Terminal age of education,Life stage,Ethnic Origin,Disability,No of TV Sets,No of VCRs,No of PVRs,No of DVDs,No of People,Social Class,Presence of Children,Demographic cell 1,Number of DVD Recorders,Number of DVD Players,Number of Sky PVRs,Number of other PVRs,Broadband,Mosaic Classification,Aire@Morning,Aire@Daytime,Aire@Early Fringe,Aire@Late Fringe,Aire@Prime,Aire@Late Night,Aire@Overnight,Cable@Morning,Cable@Daytime,Cable@Early Fringe,Cable@Late Fringe,Cable@Prime,Cable@Late Night,Cable@Overnight,Deportes@Morning,Deportes@Daytime,Deportes@Early Fringe,Deportes@Late Fringe,Deportes@Prime,Deportes@Late Night,Deportes@Overnight,Infantil@Morning,Infantil@Daytime,Infantil@Early Fringe,Infantil@Late Fringe,Infantil@Prime,Infantil@Late Night,Infantil@Overnight
004067604,1,2013-03-01,2,1,5,4,99,01,003,02,0,2,0,06,D ,4,04,0,0,2,0,1,014,154.00,241.00,1.00,0.00,102.00,0.00,17.00,291.00,285.00,335.00,190.00,101.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.00,341.00,17.00,239.00,0.00,0.00,10.00
003914905,1,1999-05-01,2,1,2,2,10,01,003,02,0,1,0,04,AB,5,05,0,0,0,1,1,028,156.00,469.00,288.00,195.00,215.00,0.00,7.00,0.00,37.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003332301,1,1963-03-01,2,4,1,2,04,01,003,01,0,1,0,01,C2,1,08,0,0,0,1,1,021,0.00,83.00,132.00,210.00,1124.00,711.00,0.00,0.00,0.00,3.00,206.00,390.00,165.00,0.00,0.00,0.00,65.00,1.00,43.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005393101,1,1960-02-01,1,3,1,2,07,01,003,01,0,1,0,02,C1,1,07,0,0,0,1,1,099,234.00,573.00,352.00,611.00,3130.00,218.00,483.00,416.00,1194.00,21.00,6.00,152.00,32.00,578.00,0.00,97.00,146.00,237.00,39.00,154.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004063002,2,1953-06-01,1,2,4,1,07,01,003,02,1,0,1,02,C2,1,08,0,1,0,0,1,099,2720.00,5845.00,2503.00,2670.00,918.00,2.00,1239.00,1.00,188.00,225.00,0.00,634.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003335702,1,1942-10-01,1,3,2,2,07,01,001,01,0,0,0,02,C2,1,08,0,0,0,0,2,010,325.00,1068.00,60.00,701.00,2771.00,634.00,519.00,0.00,218.00,2.00,79.00,251.00,620.00,736.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005258401,1,1947-07-01,2,4,4,1,06,01,001,01,0,1,1,01,C1,1,09,0,1,0,1,1,014,103.00,1155.00,1122.00,492.00,1762.00,383.00,580.00,85.00,565.00,192.00,119.00,842.00,449.00,376.00,0.00,19.00,9.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004021001,2,1964-02-01,2,4,2,2,10,01,003,01,0,1,2,02,D ,5,06,0,2,1,0,1,048,1117.00,1287.00,349.00,761.00,1187.00,168.00,6.00,90.00,557.00,62.00,398.00,328.00,117.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,35.00,72.00,16.00,1.00,0.00,0.00
001646706,1,2001-08-01,2,1,5,4,01,01,003,04,0,3,2,05,C1,1,07,0,2,0,3,1,037,0.00,139.00,184.00,116.00,128.00,0.00,0.00,0.00,73.00,20.00,2.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,6.00,0.00,0.00,0.00,82.00,0.00,0.00,0.00,0.00,0.00
004220902,2,1948-11-01,1,2,4,2,07,01,003,01,1,0,1,02,E ,1,10,0,1,0,0,2,050,366.00,2567.00,1648.00,2310.00,885.00,799.00,575.00,1164.00,3771.00,296.00,193.00,1858.00,2010.00,2445.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005002901,1,1972-01-01,1,4,1,3,08,01,003,02,0,1,1,03,AB,2,03,0,1,0,1,1,027,452.00,301.00,470.00,232.00,1455.00,673.00,47.00,0.00,0.00,0.00,31.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,8.00,0.00,0.00,0.00,0.00,13.00
001118702,1,1964-10-01,1,3,1,2,10,01,003,02,0,1,2,04,D ,5,06,0,2,1,0,1,031,0.00,76.00,159.00,523.00,1000.00,169.00,0.00,0.00,113.00,0.00,0.00,27.00,303.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003815901,2,1952-02-01,2,4,4,1,06,01,003,02,0,0,2,01,E ,1,10,0,2,0,0,1,043,0.00,0.00,1042.00,269.00,0.00,0.00,0.00,0.00,0.00,38.00,223.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005183102,1,1979-08-01,1,3,1,2,05,01,003,02,0,1,0,02,C2,1,02,0,0,0,1,1,047,1835.00,818.00,444.00,318.00,811.00,32.00,47.00,433.00,2460.00,604.00,1228.00,1532.00,52.00,1.00,0.00,6.00,0.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
001542604,2,1990-05-01,2,1,1,3,01,01,003,05,0,1,1,08,C2,1,08,0,1,0,1,1,027,0.00,73.00,48.00,341.00,1110.00,230.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
002651401,2,1949-11-01,2,4,4,3,06,01,003,02,0,1,1,01,AB,1,09,0,1,1,0,1,013,87.00,552.00,448.00,101.00,287.00,22.00,242.00,0.00,6.00,60.00,0.00,27.00,0.00,0.00,0.00,141.00,31.00,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003626401,1,1986-11-01,2,3,1,2,09,01,003,01,0,1,0,04,D ,3,06,0,0,1,0,1,060,188.00,56.00,84.00,127.00,381.00,6.00,0.00,448.00,298.00,519.00,1117.00,1412.00,119.00,91.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.00,150.00,0.00,0.00,0.00,0.00
005391401,2,1997-05-01,1,4,2,2,08,01,003,02,0,0,0,03,D ,2,04,0,0,0,0,1,035,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,8.00,0.00,0.00,51.00,209.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,98.00
004097902,2,1959-01-01,1,1,4,3,07,01,003,01,0,1,1,02,AB,1,09,0,1,1,0,1,002,79.00,626.00,415.00,159.00,744.00,259.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.00,0.00,69.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003712701,1,1948-06-01,1,3,1,3,11,01,003,01,0,1,2,03,C2,1,08,0,2,0,1,1,013,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003646302,1,1960-01-01,1,3,1,2,09,01,003,04,0,1,1,04,C2,3,06,0,1,1,0,1,031,895.00,98.00,355.00,982.00,1534.00,3.00,4.00,25.00,0.00,70.00,446.00,612.00,65.00,1.00,0.00,3.00,141.00,223.00,231.00,1.00,0.00,8.00,31.00,0.00,5.00,5.00,0.00,0.00
000113102,2,1974-04-01,1,2,2,3,09,01,003,01,0,1,1,03,AB,3,05,0,1,0,1,1,016,0.00,0.00,0.00,0.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,125.00,0.00,0.00,0.00,0.00,11.00
005066904,2,2008-05-01,2,1,5,4,99,01,003,02,0,1,2,04,AB,7,05,0,2,0,1,1,099,0.00,87.00,0.00,10.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003931504,1,2007-06-01,2,1,5,4,99,01,003,03,0,1,3,05,C1,7,05,1,2,0,1,1,028,54.00,236.00,275.00,145.00,276.00,2.00,0.00,10.00,59.00,265.00,75.00,0.00,0.00,0.00,0.00,0.00,89.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003807002,2,1972-04-01,1,1,3,1,11,06,003,02,0,1,0,06,AB,1,07,0,0,1,0,1,036,0.00,4.00,9.00,0.00,16.00,87.00,0.00,50.00,930.00,92.00,2132.00,1227.00,1117.00,405.00,0.00,46.00,23.00,4.00,6.00,43.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005441302,1,1981-03-01,1,1,1,3,05,06,003,01,0,1,0,02,AB,1,07,0,0,1,0,1,004,18.00,18.00,0.00,176.00,392.00,116.00,0.00,39.00,16.00,21.00,172.00,195.00,204.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005440302,2,1982-10-01,1,2,4,3,10,07,003,01,0,1,0,04,C1,5,05,0,0,1,0,1,059,17.00,84.00,56.00,3.00,159.00,0.00,17.00,60.00,712.00,261.00,291.00,513.00,505.00,117.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,4.00,62.00,0.00,0.00,0.00,26.00
005024601,2,1953-02-01,1,1,4,2,11,01,001,01,0,1,0,04,C2,1,08,0,0,0,1,1,059,1045.00,2004.00,491.00,801.00,262.00,61.00,99.00,3693.00,2979.00,1767.00,1960.00,4217.00,1504.00,2146.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
000015504,1,2009-04-01,2,1,5,4,99,01,003,03,0,2,3,04,AB,7,05,0,3,2,0,1,010,330.00,558.00,470.00,257.00,497.00,0.00,0.00,302.00,235.00,125.00,137.00,55.00,17.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,358.00,766.00,1101.00,1302.00,433.00,56.00,0.00
000142702,1,1960-05-01,1,3,4,2,11,01,002,03,0,0,0,03,E ,1,08,0,0,0,0,1,023,494.00,1422.00,914.00,1947.00,1178.00,27.00,32.00,1361.00,420.00,186.00,500.00,490.00,0.00,57.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
001742605,2,1984-12-01,2,1,5,4,01,01,003,01,0,1,0,05,C2,1,08,0,0,1,1,1,024,66.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,228.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,1.00,6.00,0.00,0.00,0.00,0.00
003615802,1,1970-10-01,1,1,1,2,05,01,003,01,0,1,1,02,AB,1,07,1,0,0,1,1,024,0.00,1754.00,2514.00,2530.00,1253.00,0.00,0.00,0.00,141.00,1.00,106.00,591.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
000231602,2,1947-02-01,1,2,4,1,07,01,003,02,0,1,2,02,E ,1,10,0,2,0,1,1,052,0.00,348.00,1118.00,259.00,728.00,60.00,0.00,0.00,728.00,134.00,531.00,665.00,41.00,0.00,0.00,71.00,2.00,47.00,102.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004021202,2,1968-05-01,1,4,1,2,10,01,003,01,0,1,0,04,C2,5,06,0,0,0,1,1,030,0.00,678.00,965.00,735.00,782.00,133.00,0.00,0.00,357.00,153.00,501.00,875.00,48.00,22.00,0.00,200.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
002021101,2,1968-06-01,1,2,1,3,10,01,003,02,0,1,1,05,C2,5,06,0,1,0,1,1,015,820.00,1023.00,1264.00,871.00,711.00,31.00,4.00,25.00,464.00,26.00,350.00,306.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00
005006702,1,1961-01-01,1,1,2,2,07,01,003,01,0,0,0,02,C2,1,08,0,0,0,0,1,039,818.00,1787.00,2425.00,446.00,848.00,103.00,0.00,6.00,708.00,14.00,0.00,728.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.00,0.00,0.00,0.00,0.00,0.00
004165801,2,1973-11-01,1,4,2,3,08,10,003,01,0,0,0,04,AB,4,03,0,0,0,0,1,010,15.00,5.00,0.00,0.00,298.00,0.00,0.00,45.00,13.00,2.00,27.00,250.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003636901,2,1947-03-01,1,2,4,2,07,01,003,01,0,1,1,02,C2,1,08,0,1,0,1,1,032,82.00,1457.00,1367.00,1221.00,2235.00,379.00,4.00,5.00,51.00,1.00,38.00,999.00,84.00,13.00,0.00,687.00,183.00,158.00,366.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003386001,2,1972-07-01,2,4,2,3,09,01,003,01,0,0,0,03,C1,7,05,0,0,0,0,1,002,0.00,5.00,0.00,0.00,20.00,0.00,0.00,0.00,59.00,0.00,3.00,314.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
002504402,1,1990-07-01,2,1,4,3,01,01,003,01,1,1,1,02,D ,1,08,0,1,1,0,1,007,0.00,143.00,175.00,177.00,206.00,82.00,0.00,11.00,639.00,200.00,222.00,349.00,7.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004158901,2,1948-09-01,2,4,4,3,06,01,002,02,0,1,2,01,AB,1,09,0,2,1,0,1,065,0.00,1081.00,722.00,853.00,1420.00,0.00,0.00,0.00,290.00,32.00,20.00,37.00,0.00,0.00,0.00,1576.00,419.00,175.00,295.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005329301,1,1989-06-01,1,3,1,2,03,01,003,02,0,1,0,02,C2,1,02,0,0,1,0,1,054,0.00,0.00,28.00,91.00,0.00,0.00,0.00,0.00,94.00,0.00,118.00,395.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003435501,2,1948-05-01,1,2,4,3,07,01,003,01,0,1,1,02,AB,1,09,1,0,0,1,1,060,0.00,238.00,361.00,82.00,504.00,20.00,0.00,0.00,14.00,0.00,26.00,103.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003972401,1,1980-06-01,1,3,1,2,05,01,003,01,0,1,0,02,D ,1,02,0,0,1,0,1,038,67.00,326.00,226.00,247.00,95.00,63.00,0.00,298.00,305.00,231.00,206.00,160.00,0.00,0.00,2.00,164.00,188.00,6.00,17.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003807003,2,1992-05-01,2,1,5,4,01,06,003,02,0,1,0,06,AB,1,07,0,0,1,0,1,036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.00,0.00,250.00,102.00,160.00,116.00,0.00,0.00,0.00,1.00,0.00,14.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004045501,2,1962-10-01,1,2,4,2,11,01,003,02,0,2,1,03,C1,1,07,0,1,2,0,1,017,0.00,2551.00,2107.00,2297.00,3061.00,372.00,0.00,0.00,717.00,781.00,429.00,474.00,174.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004110106,2,2003-10-01,2,1,5,4,99,01,003,04,0,4,0,05,C1,5,05,0,0,4,0,1,011,0.00,102.00,2.00,57.00,358.00,0.00,0.00,0.00,265.00,175.00,13.00,262.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
001847705,2,2005-03-01,2,1,5,4,99,01,003,01,0,1,0,05,D ,5,06,0,0,0,1,1,024,0.00,58.00,0.00,468.00,45.00,0.00,0.00,0.00,293.00,35.00,667.00,253.00,11.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005340501,1,1974-11-01,2,3,4,2,04,01,002,01,0,1,1,02,D ,1,02,0,1,1,0,1,048,1114.00,2029.00,693.00,2020.00,1583.00,350.00,52.00,214.00,1668.00,479.00,551.00,2426.00,1101.00,351.00,39.00,630.00,130.00,159.00,53.00,29.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003858901,2,1990-02-01,1,4,5,4,03,01,003,02,0,1,0,02,C1,1,01,0,0,0,1,1,062,0.00,0.00,78.00,250.00,402.00,68.00,0.00,0.00,10.00,1.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,48.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005178601,1,1989-03-01,1,3,1,3,03,01,003,02,0,1,1,02,C2,1,02,0,1,1,0,1,054,3.00,44.00,242.00,25.00,578.00,155.00,32.00,5.00,467.00,114.00,642.00,1283.00,684.00,84.00,0.00,1643.00,438.00,496.00,247.00,110.00,7.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00
005332202,2,1979-03-01,1,2,1,3,05,01,003,01,0,1,0,02,AB,1,01,0,0,1,1,1,053,0.00,37.00,268.00,606.00,687.00,32.00,0.00,36.00,3.00,0.00,0.00,22.00,41.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,26.00,0.00,6.00,0.00,6.00,0.00
005030302,1,2007-02-01,2,1,5,4,99,12,003,01,0,0,1,02,AB,5,05,0,1,0,0,1,030,9.00,95.00,19.00,38.00,294.00,0.00,0.00,139.00,20.00,0.00,87.00,151.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004085201,1,1984-10-01,1,3,1,2,03,01,003,02,0,1,1,02,D ,1,02,0,1,0,1,1,062,0.00,152.00,45.00,225.00,665.00,12.00,0.00,0.00,355.00,3.00,10.00,161.00,450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003433201,2,1958-01-01,1,2,1,2,07,03,003,01,0,1,0,02,AB,1,07,0,0,1,0,1,036,0.00,30.00,185.00,135.00,669.00,13.00,0.00,0.00,204.00,55.00,93.00,984.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003395402,1,1971-10-01,1,3,1,2,10,01,003,02,0,2,1,04,C2,5,06,0,1,1,1,1,031,79.00,968.00,225.00,311.00,738.00,963.00,1108.00,0.00,32.00,188.00,114.00,532.00,290.00,313.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004059401,1,1992-06-01,1,4,1,2,03,01,003,01,0,1,0,02,C1,1,01,0,0,0,1,1,099,223.00,36.00,189.00,388.00,1484.00,29.00,0.00,0.00,10.00,127.00,90.00,428.00,14.00,0.00,1.00,10.00,5.00,51.00,182.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005434802,1,1993-11-01,1,3,1,2,08,01,003,02,0,1,0,04,C1,4,03,0,0,1,0,1,031,41.00,14.00,0.00,158.00,509.00,0.00,0.00,1.00,0.00,13.00,297.00,171.00,89.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,7.00,2.00,0.00,11.00
005019202,1,1993-05-01,1,3,1,2,03,01,003,02,0,1,1,02,C2,1,02,0,1,1,0,1,099,0.00,0.00,17.00,34.00,367.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,4.00,0.00,117.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005292103,2,2003-03-01,2,1,5,4,99,01,003,04,0,3,0,05,AB,7,05,0,0,3,0,1,014,258.00,56.00,280.00,625.00,992.00,0.00,0.00,109.00,0.00,41.00,61.00,55.00,0.00,0.00,0.00,6.00,2.00,10.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003874201,1,1950-01-01,1,4,4,1,09,01,002,01,0,0,1,03,D ,3,06,0,1,0,0,1,043,532.00,292.00,587.00,241.00,192.00,9.00,0.00,722.00,710.00,672.00,940.00,838.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003428704,1,2006-07-01,2,1,5,4,99,13,003,01,1,0,0,05,C2,5,06,0,0,0,0,1,044,66.00,33.00,976.00,1299.00,257.00,5.00,0.00,146.00,1801.00,355.00,358.00,805.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,170.00,1.00,0.00
005121101,2,1963-06-01,1,2,2,3,11,01,003,02,1,1,2,03,C2,1,08,0,2,0,1,1,023,29.00,103.00,50.00,36.00,602.00,322.00,4.00,0.00,144.00,56.00,135.00,424.00,1258.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005411502,1,1947-04-01,1,3,4,1,07,01,003,02,0,1,2,02,AB,1,09,0,2,0,1,1,055,474.00,3699.00,2247.00,2452.00,3556.00,46.00,86.00,0.00,60.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003786801,1,1972-03-01,2,4,1,2,04,13,003,01,0,0,1,01,C2,1,08,0,1,0,0,1,058,232.00,716.00,1.00,158.00,330.00,261.00,739.00,40.00,1023.00,2.00,70.00,950.00,1267.00,1770.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003448103,2,2013-12-01,2,1,5,4,99,01,003,03,0,1,2,03,C2,3,06,0,2,0,1,1,099,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,605.00,150.00,0.00,0.00,0.00,162.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
002623401,2,1935-06-01,1,2,4,1,07,01,002,01,0,1,1,02,C2,1,10,0,1,0,1,1,030,36.00,143.00,1186.00,439.00,759.00,221.00,0.00,109.00,2.00,63.00,499.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
001492201,2,1964-01-01,1,4,1,2,10,01,003,02,0,1,0,03,C1,5,05,0,0,0,1,1,036,885.00,1649.00,436.00,979.00,2508.00,220.00,868.00,0.00,176.00,2.00,0.00,236.00,29.00,787.00,0.00,110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003399404,2,1940-01-01,1,1,4,1,10,06,003,03,0,2,1,06,AB,5,05,0,1,1,1,1,057,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.00,45.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00
009004902,1,1969-11-01,1,3,1,3,10,01,003,02,0,0,1,04,AB,5,05,1,0,0,0,1,030,254.00,761.00,447.00,588.00,1342.00,919.00,70.00,453.00,236.00,215.00,498.00,828.00,845.00,595.00,0.00,0.00,0.00,2.00,13.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003794801,2,1939-06-01,2,4,4,2,06,01,001,03,2,0,1,01,E ,1,10,0,1,0,0,1,052,546.00,7252.00,1530.00,2845.00,3788.00,391.00,71.00,0.00,2.00,3.00,2.00,56.00,109.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004102404,2,2010-09-01,2,1,5,4,99,01,003,02,0,0,0,03,AB,3,05,0,0,0,0,1,037,42.00,103.00,0.00,3.00,127.00,53.00,4.00,0.00,26.00,183.00,0.00,23.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005416203,1,2011-02-01,2,1,5,4,99,01,003,02,0,2,0,04,D ,4,04,0,0,0,2,1,036,1.00,0.00,0.00,198.00,52.00,0.00,0.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,0.00,0.00,115.00,28.00,0.00,0.00,0.00,419.00,0.00,0.00,200.00,0.00,0.00,300.00
003994304,2,1998-12-01,2,1,5,4,10,01,003,02,0,0,1,05,AB,5,05,0,1,0,0,1,013,0.00,59.00,56.00,175.00,221.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003645101,2,1968-10-01,2,4,1,3,04,01,003,01,0,1,1,01,AB,1,07,0,1,0,1,1,027,0.00,66.00,129.00,75.00,326.00,107.00,0.00,0.00,105.00,12.00,4.00,138.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005058601,1,1994-08-01,1,3,1,2,03,01,003,01,0,1,1,02,AB,1,01,0,1,1,0,1,099,0.00,236.00,14.00,115.00,69.00,147.00,0.00,0.00,0.00,0.00,100.00,213.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003943703,1,2013-12-01,2,1,5,4,99,01,003,01,0,1,1,04,C2,4,04,0,1,1,0,1,099,181.00,0.00,0.00,0.00,0.00,0.00,22.00,581.00,368.00,597.00,41.00,48.00,33.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,30.00,40.00,0.00,0.00,0.00
003858902,1,1987-12-01,1,1,1,2,03,01,003,02,0,1,0,02,C1,1,01,0,0,0,1,1,062,0.00,506.00,211.00,280.00,520.00,273.00,0.00,0.00,0.00,0.00,0.00,146.00,0.00,22.00,0.00,0.00,0.00,76.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004146502,2,1963-03-01,1,2,1,2,11,01,003,03,0,1,1,04,C2,1,08,0,1,0,1,1,054,436.00,1722.00,1610.00,1056.00,1430.00,137.00,0.00,4.00,121.00,57.00,236.00,180.00,133.00,0.00,17.00,319.00,190.00,146.00,344.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003013106,2,1985-02-01,1,2,1,3,08,01,003,01,0,0,0,03,AB,2,03,0,0,0,0,1,026,0.00,71.00,0.00,44.00,348.00,13.00,0.00,0.00,184.00,2.00,4.00,80.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,18.00,0.00,4.00,0.00,0.00,0.00
